graph_family,graph_seed,n,m,mean_degree,budget_mode,budget_value,projection_type,method,amplitude_sigma,amplitude_label,omega_mode,restart_seed,support_source,T_adapt,T_static,adaptive_updates,projection_calls,ode_nfev,runtime_sec,cvxpy_time_sec,cvxpy_calls,cut_raw,cut_rounded,cut_polished,sdp_bound,gw_cut,exact_optimum,exact_status,cut_ratio_exact,active_edges,mean_active_degree,max_active_degree,row_sum_mean,row_sum_max,budget_violation_max,symmetry_error,energy_descent_violations,energy_violations_raw,final_L,L_valid
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,100,100,2852,1.8459763526916504,0.0,0,652.0,652.0,697.0,0.0,0.0,,timeout,0.0,652,6.52,13,4.784873150481971,5.125000000000001,8.881784197001252e-16,0.0,0,8,-455.9905097374024,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,100,100,2684,1.8402860164642334,0.0,0,598.0,627.0,693.0,0.0,0.0,,timeout,0.0,624,6.24,12,4.73076114887862,5.125000000000001,8.881784197001252e-16,0.0,0,7,-449.23590775063377,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,100,100,3020,1.987863302230835,0.0,0,617.0,620.0,698.0,0.0,0.0,,timeout,0.0,617,6.17,14,4.769808556321778,5.125000000000001,8.881784197001252e-16,0.0,0,15,-453.11099159249477,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,100,100,2744,1.7594795227050781,0.0,0,635.0,639.0,691.0,0.0,0.0,,timeout,0.0,635,6.35,12,4.783905741889871,5.125000000000001,8.881784197001252e-16,0.0,0,10,-454.6598589872606,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,100,100,2744,1.8336584568023682,0.0,0,665.0,665.0,712.0,0.0,0.0,,timeout,0.0,665,6.65,14,4.757374317277923,5.125000000000001,8.881784197001252e-16,0.0,0,10,-452.72095701110374,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,100,100,2816,1.875373125076294,0.0,0,652.0,652.0,691.0,0.0,0.0,,timeout,0.0,652,6.52,13,4.772194573226306,5.125000000000002,1.7763568394002505e-15,0.0,0,0,-454.31225749322215,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,100,100,2744,1.812741994857788,0.0,0,621.0,633.0,706.0,0.0,0.0,,timeout,0.0,633,6.33,12,4.791753551050871,5.125000000000001,8.881784197001252e-16,0.0,0,0,-455.30342596514635,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hebbian_sinkhorn,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,100,100,2888,2.0261199474334717,0.0,0,591.0,639.0,692.0,0.0,0.0,,timeout,0.0,639,6.39,12,4.7831883803222235,5.125000000000001,8.881784197001252e-16,0.0,0,10,-454.2161023037993,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,0,graph,50.0,50.0,100,100,3898,2.29772686958313,0.0,0,630.0,633.0,683.0,0.0,0.0,,timeout,0.0,630,6.3,13,4.824420183904766,5.125000000000001,8.881784197001252e-16,0.0,0,0,-457.825274692181,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,1,graph,50.0,50.0,100,100,3778,2.331890344619751,0.0,0,640.0,641.0,692.0,0.0,0.0,,timeout,0.0,640,6.4,15,4.792684712873576,5.125000000000001,8.881784197001252e-16,0.0,0,0,-455.6841138204437,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,100,100,3826,2.165194034576416,0.0,0,652.0,652.0,697.0,0.0,0.0,,timeout,0.0,652,6.52,13,4.784873150481971,5.125000000000001,8.881784197001252e-16,0.0,0,8,-455.9905097374024,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,100,100,3598,2.1878600120544434,0.0,0,571.0,629.0,686.0,0.0,0.0,,timeout,0.0,624,6.24,12,4.73076114887862,5.125000000000001,8.881784197001252e-16,0.0,0,7,-449.23590775063377,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,100,100,3982,2.5114800930023193,0.0,0,617.0,617.0,698.0,0.0,0.0,,timeout,0.0,617,6.17,14,4.769808556321778,5.125000000000001,8.881784197001252e-16,0.0,0,15,-453.11099159249477,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,100,100,3670,2.2642996311187744,0.0,0,635.0,635.0,691.0,0.0,0.0,,timeout,0.0,635,6.35,12,4.783905741889871,5.125000000000001,8.881784197001252e-16,0.0,0,10,-454.6598589872606,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,100,100,3670,2.3825020790100098,0.0,0,670.0,670.0,712.0,0.0,0.0,,timeout,0.0,665,6.65,14,4.757374317277923,5.125000000000001,8.881784197001252e-16,0.0,0,10,-452.72095701110374,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,100,100,3778,2.2590277194976807,0.0,0,631.0,653.0,686.0,0.0,0.0,,timeout,0.0,652,6.52,13,4.772194573226306,5.125000000000002,1.7763568394002505e-15,0.0,0,0,-454.31225749322215,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,100,100,3694,2.2928659915924072,0.0,0,620.0,633.0,706.0,0.0,0.0,,timeout,0.0,633,6.33,12,4.791753551050871,5.125000000000001,8.881784197001252e-16,0.0,0,0,-455.30342596514635,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,sinkhorn,hybrid_sinkhorn,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,100,100,3826,2.3863348960876465,0.0,0,639.0,639.0,692.0,0.0,0.0,,timeout,0.0,639,6.39,12,4.7831883803222235,5.125000000000001,8.881784197001252e-16,0.0,0,10,-454.2161023037993,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,0,graph,50.0,50.0,100,101,2948,58.29918837547302,56.81126403808594,101,622.0,625.0,694.0,0.0,0.0,,timeout,0.0,612,6.12,12,5.073749999995297,5.125000000000001,8.881784197001252e-16,0.0,0,43,-478.1137965863875,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,1,graph,50.0,50.0,100,101,2972,35.969706296920776,34.4562623500824,101,638.0,643.0,709.0,0.0,0.0,,timeout,0.0,627,6.27,14,5.1250000000000036,5.125000000000915,9.14823772291129e-13,0.0,0,0,-482.74224239760974,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,100,101,3380,74.31042098999023,72.5706958770752,101,652.0,654.0,703.0,0.0,0.0,,timeout,0.0,641,6.41,12,5.124999999999961,5.125000000000788,7.878142582740111e-13,0.0,0,0,-482.173498740126,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,100,101,3020,57.45520877838135,55.91224193572998,101,605.0,622.0,711.0,0.0,0.0,,timeout,0.0,602,6.02,12,5.124999999999751,5.125000000000001,8.881784197001252e-16,0.0,0,0,-480.3206458065275,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,100,101,3248,49.87947463989258,48.20265030860901,101,605.0,605.0,671.0,0.0,0.0,,timeout,0.0,597,5.97,12,5.124999999999642,5.125000000000001,8.881784197001252e-16,0.0,0,0,-481.9638181595865,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,100,101,3260,69.71866202354431,68.05097675323486,101,660.0,660.0,701.0,0.0,0.0,,timeout,0.0,643,6.43,13,5.124999999999993,5.12500000000035,3.4994229736184934e-13,0.0,0,0,-481.66793259056925,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,100,101,2996,92.46342396736145,90.89694285392761,101,622.0,648.0,712.0,0.0,0.0,,timeout,0.0,581,5.81,12,5.124998254736028,5.125000000000001,8.881784197001252e-16,0.0,0,28,-475.86191109046473,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,100,101,3212,82.18691635131836,80.48274374008179,101,626.0,634.0,709.0,0.0,0.0,,timeout,0.0,605,6.05,13,5.124999999999871,5.125000000000001,8.881784197001252e-16,0.0,0,0,-479.78375248993314,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,100,101,3392,89.98394799232483,88.26030135154724,101,620.0,623.0,688.0,0.0,0.0,,timeout,0.0,571,5.71,13,5.124982621338683,5.125000000000001,8.881784197001252e-16,0.0,0,7,-473.77361846756725,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hebbian_frobenius,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,100,101,3332,89.5510504245758,87.63809132575989,101,651.0,651.0,704.0,0.0,0.0,,timeout,0.0,448,4.48,9,5.124998510219854,5.125000000000001,8.881784197001252e-16,0.0,0,0,-467.49015381830543,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,0,graph,50.0,50.0,100,101,3982,59.964035511016846,58.01037788391113,101,622.0,625.0,694.0,0.0,0.0,,timeout,0.0,612,6.12,12,5.073749999995297,5.125000000000001,8.881784197001252e-16,0.0,0,43,-478.1137965863875,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,1,graph,50.0,50.0,100,101,3982,37.03059768676758,35.07812023162842,101,638.0,643.0,709.0,0.0,0.0,,timeout,0.0,627,6.27,14,5.1250000000000036,5.125000000000915,9.14823772291129e-13,0.0,0,0,-482.74224239760974,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,100,101,4402,74.99274206161499,72.81938576698303,101,652.0,652.0,696.0,0.0,0.0,,timeout,0.0,641,6.41,12,5.124999999999961,5.125000000000788,7.878142582740111e-13,0.0,0,0,-482.173498740126,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,100,101,4018,59.667566776275635,57.71116900444031,101,596.0,623.0,703.0,0.0,0.0,,timeout,0.0,602,6.02,12,5.124999999999751,5.125000000000001,8.881784197001252e-16,0.0,0,0,-480.3206458065275,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,100,101,4258,49.857006549835205,47.67779302597046,101,605.0,605.0,671.0,0.0,0.0,,timeout,0.0,597,5.97,12,5.124999999999642,5.125000000000001,8.881784197001252e-16,0.0,0,0,-481.9638181595865,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,100,101,4270,70.69033098220825,68.57650256156921,101,631.0,662.0,701.0,0.0,0.0,,timeout,0.0,643,6.43,13,5.124999999999993,5.12500000000035,3.4994229736184934e-13,0.0,0,0,-481.66793259056925,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,100,101,4006,92.47438335418701,90.4937195777893,101,605.0,640.0,713.0,0.0,0.0,,timeout,0.0,581,5.81,12,5.124998254736028,5.125000000000001,8.881784197001252e-16,0.0,0,28,-475.86191109046473,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,100,101,4246,82.2298834323883,80.02198481559753,101,634.0,634.0,709.0,0.0,0.0,,timeout,0.0,605,6.05,13,5.124999999999871,5.125000000000001,8.881784197001252e-16,0.0,0,0,-479.78375248993314,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,100,101,4438,91.08078122138977,88.81134700775146,101,620.0,627.0,688.0,0.0,0.0,,timeout,0.0,571,5.71,13,5.124982621338683,5.125000000000001,8.881784197001252e-16,0.0,0,7,-473.77361846756725,False
sparse_er_200_p05_ablation,1,200,1025,10.25,half_mean_deg,5.125,frobenius,hybrid_frobenius,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,100,101,4342,90.3396863937378,87.9754991531372,101,627.0,651.0,704.0,0.0,0.0,,timeout,0.0,448,4.48,9,5.124998510219854,5.125000000000001,8.881784197001252e-16,0.0,0,0,-467.49015381830543,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,0,graph,50.0,50.0,0,0,2126,1.184105396270752,0.0,0,712.0,726.0,729.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,1,graph,50.0,50.0,0,0,1910,1.099853277206421,0.0,0,723.0,727.0,730.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,0,0,1910,1.041440725326538,0.0,0,716.0,723.0,727.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,0,0,2018,1.079402208328247,0.0,0,719.0,722.0,726.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,0,0,1886,0.9604220390319824,0.0,0,716.0,726.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,0,0,2042,1.0437331199645996,0.0,0,727.0,728.0,730.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,0,0,1994,1.1340720653533936,0.0,0,725.0,734.0,735.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,0,0,1886,1.086512804031372,0.0,0,722.0,729.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,0,0,1802,0.9358179569244385,0.0,0,722.0,726.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,0,0,1982,1.0174529552459717,0.0,0,709.0,725.0,730.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,0,graph,50.0,50.0,0,0,2126,1.2230305671691895,0.0,0,712.0,726.0,729.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,1,graph,50.0,50.0,0,0,1910,1.0464956760406494,0.0,0,723.0,727.0,730.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,0,0,1910,1.011629581451416,0.0,0,716.0,723.0,727.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,0,0,2018,1.0526390075683594,0.0,0,719.0,722.0,726.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,0,0,1886,0.9960944652557373,0.0,0,716.0,726.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,0,0,2042,1.1205060482025146,0.0,0,727.0,728.0,730.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,0,0,1994,1.0866832733154297,0.0,0,725.0,734.0,735.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,0,0,1886,1.0776798725128174,0.0,0,722.0,729.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,0,0,1802,1.0016977787017822,0.0,0,722.0,726.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,random_rounding,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,0,0,1982,1.1574547290802002,0.0,0,709.0,725.0,730.0,0.0,0.0,,timeout,0.0,1025,10.25,21,10.25,21.0,10.75,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,0,graph,50.0,50.0,0,0,0,0.0006568431854248047,0.0,0,688.0,688.0,688.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,1,graph,50.0,50.0,0,0,0,0.0006375312805175781,0.0,0,705.0,705.0,705.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,0,0,0,0.0009303092956542969,0.0,0,702.0,702.0,702.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,0,0,0,0.0008242130279541016,0.0,0,710.0,710.0,710.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,0,0,0,0.0006165504455566406,0.0,0,689.0,689.0,689.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,0,0,0,0.0006542205810546875,0.0,0,714.0,714.0,714.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,0,0,0,0.0007624626159667969,0.0,0,698.0,698.0,698.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,0,0,0,0.0005934238433837891,0.0,0,696.0,696.0,696.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,0,0,0,0.0007245540618896484,0.0,0,708.0,708.0,708.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,greedy,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,0,0,0,0.0060541629791259766,0.0,0,710.0,710.0,710.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,0,graph,50.0,50.0,0,1,1682,0.99745774269104,0.037456512451171875,1,712.0,722.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,1,graph,50.0,50.0,0,1,1586,0.9207406044006348,0.046419382095336914,1,714.0,727.0,729.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,2,graph,50.0,50.0,0,1,1610,0.852790117263794,0.030223608016967773,1,720.0,727.0,729.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,3,graph,50.0,50.0,0,1,1718,0.9189589023590088,0.03987932205200195,1,721.0,722.0,726.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,4,graph,50.0,50.0,0,1,1562,0.8634984493255615,0.0372164249420166,1,704.0,719.0,726.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,5,graph,50.0,50.0,0,1,1538,0.8927240371704102,0.04655814170837402,1,716.0,721.0,727.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,6,graph,50.0,50.0,0,1,1706,1.006514072418213,0.032381534576416016,1,715.0,718.0,723.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,7,graph,50.0,50.0,0,1,1658,0.9908559322357178,0.048989295959472656,1,721.0,725.0,729.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,8,graph,50.0,50.0,0,1,1646,0.8917088508605957,0.03240013122558594,1,721.0,723.0,730.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
sparse_er_200_p05_ablation,1,200,1025,10.25,mean_deg,10.25,none,static_projected,0.0,ideal,detuning_ablation,9,graph,50.0,50.0,0,1,1418,0.8162024021148682,0.04621481895446777,1,722.0,727.0,731.0,0.0,0.0,,timeout,0.0,1025,10.25,21,8.47334340789041,10.250000000000002,1.7763568394002505e-15,0.0,0,0,0.0,False
